web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571769195-1514","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesUtterback Blue/Gray Area Rugby Mercury Row$25.99 - $372.99$88.001730Rated 4.5 out of 5 stars.1730 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-utterback-bluegray-area-rug-mcrw6690.html","Utterback Blue/Gray Area Rug","Mercury Row","$25.99","$88.00","70% Off","When it comes to rounding out your home with decorative touches, area rugs are a great way to stage your ensemble while also softening hardwood or tile floors. Woven in Turkey from polypropylene, this rug is a colorfast option for outfitting your floors with a classic look thanks to its traditionally-inspired floral motif. And with a 0.25'' pile height, it's a low-pile option perfect for easy maintenance in high traffic rooms. We recommend adding a rug pad to help keep this piece in place.","Area Rugs","SKU: MCRW6690","Showing 1-10 of 1232 reviews.","4.7","4.2","4.8","4.6","null"
"1571767983-1455","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesDorset Ivory Area Rugby Mercury Row$25.21 - $226.00$39.005062Rated 4.5 out of 5 stars.5062 total votes.","https://www.wayfair.com/rugs/pdp/mercury-row-dorset-ivory-area-rug-mcrw6632.html","Dorset Ivory Area Rug","Mercury Row","$25.21","$39.00","35% Off","Add a pop of pink to any ensemble in your home with this area rug. Blending vintage charm with a touch of modern flair, it showcases a Persian-inspired motif with a medallion in the center and a matching border. It is stain- and fade-resistant, making it an ideal anchor for high-traffic spaces. We recommend you pair this piece with a rug pad for extra cushioning and traction underfoot.","Area Rugs","SKU: MCRW6632","Showing 1-10 of 2867 reviews.","4.7","4.6","4.9","4.7","null"
"1571768058-1459","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesMckie Black Area Rugby Charlton Home$28.99 - $276.99$39.00668Rated 4.5 out of 5 stars.668 total votes.","https://www.wayfair.com/rugs/pdp/charlton-home-mckie-black-area-rug-chlh7999.html","Mckie Black Area Rug","Charlton Home","$28.99","$39.00","26% Off","Weaving together traditional and global elements, this area rug showcases a classic Persian-inspired motif with scrolling botanical accents for a pop of pattern. Its color palette is comprised of black, blue, red, green, and brown hues for a versatile look that works with most existing arrangements. Machine-woven in Turkey from 100% polypropylene, this durable design features a low 0.25"" pile height that helps it hold up to high-traffic. A rug pad is recommended.","Area Rugs","SKU: CHLH7999","Showing 1-10 of 497 reviews.","4.5","4.6","4.0","4.6","null"
"1571769617-1535","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesArend Medallion Navy Blue Area Rugby Charlton Home$20.99 - $162.11$30.048415Rated 4.5 out of 5 stars.8415 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/charlton-home-arend-medallion-navy-blue-area-rug-w001305099.html","Arend Medallion Navy Blue Area Rug","Charlton Home","$20.99","$30.04","30% Off","Enliven your home décor with the modern Bohemian style of the Tremont Magnolia rug collection by Home Dynamix. Showcasing a traditional center medallion design framed by a scroll motif border with floral accents, this rug collection will conveniently complement your existing home décor. Crafted from polypropylene yarns, you will enjoy the soft, plush texture under your feet.  This durable area rug is stain and fade resistant with jute backing to protect your floors in high foot traffic areas. Recommended using with a Home Dynamix non-skid rug pad - sold separately. Made in Turkey.","Area Rugs","SKU: W001305099","Showing 1-10 of 8401 reviews.","4.6","4.6","4.3","4.8","null"
"1571769301-1521","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+22 SizesAvailable in 22 SizesAaron Hand-Tufted Wool Yellow Area Rugby Birch Lane™ Heritage$47.99 - $969.08$129.002272Rated 4.5 out of 5 stars.2272 total votes.","https://www.wayfair.com/rugs/pdp/birch-lane-heritage-aaron-hand-tufted-wool-yellow-area-rug-w000052449.html","Aaron Hand-Tufted Wool Yellow Area Rug","Birch Lane™ Heritage","$47.99","$129.00","63% Off","Welcome classic character and floral flair into any arrangement with this dynamic area rug, showcasing a traditional Persian-inspired pattern with botanical accents in yellow, burnt orange, and dark brown tones. This piece has a low 0.393"" pile height that helps it handle heavy foot traffic, making this design an ideal base for any busy indoor space. Wherever you decide to roll out this rug, we recommend you pair it with a pad so it stays put.","Area Rugs","SKU: W000052449","Showing 1-10 of 2266 reviews.","4.6","5.0","4.6","4.7","null"
"1571765635-1327","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesGutierez Blue/Red/Beige Area Rugby Bungalow Rose$42.99 - $469.9925Rated 4.5 out of 5 stars.25 total votes.","https://www.wayfair.com/rugs/pdp/bungalow-rose-gutierez-blueredbeige-area-rug-w000143971.html","Gutierez Blue/Red/Beige Area Rug","Bungalow Rose","$42.99","null","null","null","Area Rugs","SKU: W000143971","Showing 1-10 of 25 reviews.","4.6","null","null","null","null"
"1571765754-1337","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabQuickviewSave+11 SizesAvailable in 11 SizesSwinson Blue Area Rugby Charlton Home$32.99 - $199.99$118.001017Rated 4.5 out of 5 stars.1017 total votes.","https://www.wayfair.com/rugs/pdp/charlton-home-swinson-blue-area-rug-w000875137.html?category=474118&placement=309&slot=4&sponsoredid=f5fdb722f91d7ef048b6548b20bb9f00c2a516f45d5b8f1afdecc02a427745cb&_txid=otAgZV2vPIVPN3xpGktVAg%3D%3D&isB2b=0","Swinson Blue Area Rug","Charlton Home","$32.99","$118.00","72% Off","Walls aren’t the only places to show off your personality with art. Your floors are craving personality too! That’s when area rugs come in. Whether rolled out at the center of your living room, underneath your dining table, or in your master suite, area rugs act as both a foundation and a focal point. This one, for example, features a geometric design in a blue color palette, perfect for a traditional aesthetic. It is a machine made in Turkey from polypropylene, with a 0.25'' pile height, and is stain resistant. To clean, we recommend regular vacuuming, and spot cleaning.","Area Rugs","SKU: W000875137","Showing 1-10 of 1077 reviews.","4.4","null","null","null","Sponsored"
"1571768325-1473","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesAshburn Dark Blue Area Rugby Mistana$65.99 - $225.53$329.00718Rated 4.5 out of 5 stars.718 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-ashburn-dark-blue-area-rug-w000908481.html","Ashburn Dark Blue Area Rug","Mistana","$65.99","$329.00","80% Off","Round out any room with a touch of global inspiration with this eye-catching area rug. Machine-woven in Turkey from cotton, it showcases a distressed medallion motif with botanical accents for a pop of pattern. Multiple hues mingle to offer a splash of color, while subtle striations tone down the design with a bit of antiqued appeal. Thanks to a low 0.2"" pile height, this piece stands up to the high-traffic of well-traveled areas.","Area Rugs","SKU: W000908481","Showing 1-10 of 718 reviews.","4.3","4.5","5.0","5.0","null"
"1571769459-1528","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesAbbeville Dark Blue Area Rugby Laurel Foundry Modern Farmhouse$41.42 - $246.50$138.002975Rated 4.5 out of 5 stars.2975 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/abbeville-dark-blue-area-rug-lrfy1014.html","Abbeville Dark Blue Area Rug","Laurel Foundry Modern Farmhouse","$41.42","$138.00","70% Off","Want to craft a modern farmhouse aesthetic in your dining room? Start your style by rolling out this elegant rug. The perfect foundation for modern farmhouse ensembles, this chic rug will effortlessly anchor your look. The Damask pattern with scrolling botanical accents and a bordered motif give this piece a touch of traditional appeal, while the distressed design elevates the look with vintage charm. The blue and beige color palette lets this piece blend into a variety of spaces. This rug is woven from polypropylene with a cotton backing, so it is stain and fade-resistant and the perfect choice for spill-prone spaces and high-traffic areas. Once you set this rug down in your dining room, top it with a sleek wood table, classic two-tone chairs, and a wood bench. Finally, hang an open rectangular framed pendant with a black matte finish overhead for modern flair.","Area Rugs","SKU: LRFY1014","Showing 1-10 of 2962 reviews.","4.7","4.8","4.9","4.8","null"
"1571766269-1365","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesVassar Olive Green/Grey Area Rugby Astoria Grand$32.99 - $99.99156Rated 4.5 out of 5 stars.156 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/astoria-grand-vassar-olive-greengrey-area-rug-argd1219.html","Vassar Olive Green/Grey Area Rug","Astoria Grand","$32.99","null","null","Add a sophisticated touch to your living space with the Glendale Area Rug. This elegant area rug showcases an intricate floral medallion pattern that is framed by a matching border. Its regal feel adorns your floors to instantly coordinate with any traditional, transitional, or eclectic décors. This area rug is crafted from 100% polypropylene fibers and features a 0.31” (8mm) pile height. This family-friendly design is ideal for homes with children and pets and boasts a soft feeling underfoot that is perfect for everyday use.","Area Rugs","SKU: ARGD1219","Showing 1-10 of 154 reviews.","4.6","4.9","1.0","5.0","null"
"1571768820-1497","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesCevenola Light Green/Beige Area Rugby Charlton Home$72.99 - $299.99$78.9926Rated 4.5 out of 5 stars.26 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-cevenola-light-greenbeige-area-rug-w001462279.html?category=474118&placement=303&slot=0&sponsoredid=7f67f7ad370e5e8158c4a160e5742522bacd8a47e13503a638b064696e19bd1d&_txid=otAgbl2vRtJ4gloUKDKsAg%3D%3D&isB2b=0","Cevenola Light Green/Beige Area Rug","Charlton Home","$92.99","null","null","For those who aren’t afraid to indulge, this Light Green/Beige Area Rug elevates any room design.","Area Rugs","SKU: W001462279","Showing 1-10 of 27 reviews.","4.7","null","null","null","Sponsored"
"1571769546-1532","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesCevenola Burgundy Area Rugby Charlton Home$51.99 - $259.99$78.9927Rated 4.5 out of 5 stars.27 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-cevenola-burgundy-area-rug-w001461996.html?category=474118&placement=301&slot=2&sponsoredid=294b3fba7a4bb66a53fedca06fd8edf9ca8d784ec6071bf1ed4747b47f267c44&_txid=otAgbl2vSjYdGddVCLVqAg%3D%3D&isB2b=0","Cevenola Burgundy Area Rug","Charlton Home","$52.99","$68.99","23% Off","For those who aren’t afraid to indulge, this Burgundy Area Rug elevates any room design.","Area Rugs","SKU: W001461996","Showing 1-10 of 27 reviews.","4.7","null","null","null","Sponsored"
"1571766018-1352","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesHartig Bohemian Dark Blue Area Rugby Bungalow Rose$29.99 - $127.9917Rated 4.5 out of 5 stars.17 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-hartig-bohemian-dark-blue-area-rug-w001872621.html","Hartig Bohemian Dark Blue Area Rug","Bungalow Rose","$29.99","null","null","The perfect union of tasteful distressed bohemian design and understated multi-colored motifs power loomed, long-wearing synthetic fibers. With irresistible and distinctive designs this attractive area rug can easily define the casual elegance. Simply add a few compatible decorative pillows to any hardwood or tile floor and you will have quickly created a well-defined and inviting oasis just waiting for you and your friends to relax and enjoy.","Area Rugs","SKU: W001872621","Showing 1-10 of 17 reviews.","","","","","null"
"1571768677-1489","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabCloseoutQuickviewSave+6 SizesAvailable in 6 SizesMcduff Ivory Area Rugby World Menagerie$26.99 - $152.99$58.00735Rated 4.5 out of 5 stars.735 total votes.","https://www.wayfair.com/rugs/pdp/world-menagerie-mcduff-ivory-area-rug-wrmg6166.html","Mcduff Ivory Area Rug","World Menagerie","$26.99","$58.00","53% Off","Ready to stand up to high foot traffic in the entryway and take on occasional spills under the kitchen table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: made in Egypt, it is power-loomed from that must-have material with a low pile height for easy upkeep. Its hues of beige and ivory may seem neutral, but this piece stands out thanks to a Persian-inspired pattern.","Closeout","SKU: WRMG6166","Showing 1-10 of 735 reviews.","4.4","null","null","null","null"
"1571766705-1388","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+21 SizesAvailable in 21 SizesPennypacker Red Area Rugby Astoria Grand$41.99 - $718.99$78.03591Rated 4.5 out of 5 stars.591 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/astoria-grand-pennypacker-red-area-rug-w000917461.html","Pennypacker Red Area Rug","Astoria Grand","$41.99","$78.03","46% Off","Add an elegant feature to your home with this eye-catching rug, featuring a traditional design in warm tones. Classic Persian motifs that have graced elegant rooms for centuries are celebrated in these richly colored collection rugs. Power-loomed of long-wearing and easy-care polypropylene yarn, these elaborately detailed rugs are suitable for high traffic areas.","Area Rugs","SKU: W000917461","Showing 1-10 of 589 reviews.","4.7","5.0","4.8","4.7","null"
"1571768653-1488","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesWhittaker Hand-Tufted Wool Brown Area Rugby Charlton Home$52.99 - $1,019.99$116.00478Rated 4.5 out of 5 stars.478 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-whittaker-hand-tufted-wool-brown-area-rug-chlh1024.html","Whittaker Hand-Tufted Wool Brown Area Rug","Charlton Home","$52.99","$116.00","54% Off","Draw attention to the center of your living space with this wool rug. With its Persian-inspired pattern, it showcases a stylish and traditional look. Made from 100% wool, it's hand-woven and features a 0.39'' pile for a soft yet dense feel. Wool rugs do tend to shed, but weekly vacuuming at the beginning of its life should diminish the shedding in a few weeks.","Area Rugs","SKU: CHLH1024","Showing 1-10 of 480 reviews.","4.7","5.0","4.5","5.0","null"
